class_id,delta,hypothesis_weight,label,p_full,p_shared_only,p_shared_plus_unique,rank,sample_idx
115,2.9873977837269194e-05,0.20000000298023224,standard poodle,9.8274031188339e-06,2.229907659057062e-05,5.2173054427839816e-05,3,45
2,0.0008978080004453659,0.20000000298023224,Maltese dog,3.354154159751488e-06,0.004449078347533941,0.005346886347979307,4,45
90,0.010790407657623291,0.20000000298023224,EntleBucher,0.9994912147521973,0.9841018319129944,0.9948922395706177,0,46
89,0.0007765414193272591,0.20000000298023224,Appenzeller,0.0004934497410431504,0.010282999835908413,0.011059541255235672,1,46
87,0.00016006783698685467,0.20000000298023224,Greater Swiss Mountain dog,8.166914994944818e-06,0.00023983159917406738,0.00039989943616092205,2,46
88,7.547857239842415e-05,0.20000000298023224,Bernese mountain dog,3.5553475754568353e-06,0.005299270618706942,0.005374749191105366,3,46
93,1.277456249226816e-06,0.20000000298023224,Tibetan mastiff,1.4528869769492303e-06,8.043821253522765e-06,9.321277502749581e-06,4,46
7,0.2815346121788025,0.20000000298023224,toy terrier,0.7486723065376282,0.27218061685562134,0.5537152290344238,0,47
79,0.027797818183898926,0.20000000298023224,Shetland sheepdog,0.14075703918933868,0.3742223083972931,0.402020126581192,1,47
89,0.007318530231714249,0.20000000298023224,Appenzeller,0.04766438156366348,0.0436294786632061,0.05094800889492035,2,47
6,0.01758509874343872,0.20000000298023224,papillon,0.025022078305482864,0.27163347601890564,0.28921857476234436,3,47
90,0.006618749350309372,0.20000000298023224,EntleBucher,0.014808518812060356,0.0147759560495615,0.021394705399870872,4,47
107,0.009782254695892334,0.20000000298023224,Pomeranian,0.9995840191841125,0.9899212121963501,0.9997034668922424,0,48
108,0.0008157361298799515,0.20000000298023224,chow,0.00036314132739789784,0.009765527211129665,0.010581263341009617,1,48
1,3.3778751458157785e-06,0.20000000298023224,Japanese spaniel,2.212045728811063e-05,1.4097437997406814e-05,1.7475313143222593e-05,2,48
111,3.001368895638734e-07,0.20000000298023224,Pembroke,1.9842533220071346e-05,3.3288553822785616e-05,3.358869071234949e-05,3,48
56,0.00031734880758449435,0.20000000298023224,golden retriever,4.708270807896042e-06,0.00025930284755304456,0.0005766516551375389,4,48
115,0.7602631598711014,0.20000000298023224,standard poodle,0.9988756775856018,0.2133340686559677,0.9735972285270691,0,49
107,0.06056976318359375,0.20000000298023224,Pomeranian,0.0002663020568434149,0.20608827471733093,0.2666580379009247,1,49
114,0.016483426094055176,0.20000000298023224,miniature poodle,0.00024516216944903135,0.14128383994102478,0.15776726603507996,2,49
28,0.001384911680361256,0.20000000298023224,Staffordshire bullterrier,0.00014062660920899361,0.00040886588976718485,0.0017937775701284409,3,49
113,0.01689934730529785,0.20000000298023224,toy poodle,0.00012751833128277212,0.1105368435382843,0.12743619084358215,4,49
78,0.6739592105150223,0.20000000298023224,Old English sheepdog,0.5652604699134827,0.07307885587215424,0.7470380663871765,0,50
2,0.027442052960395813,0.20000000298023224,Maltese dog,0.1728234440088272,0.07133211940526962,0.09877417236566544,1,50
105,0.01736385002732277,0.20000000298023224,Great Pyrenees,0.04029306396842003,0.015962008386850357,0.033325858414173126,2,50
56,0.40900032967329025,0.20000000298023224,golden retriever,0.03918926417827606,0.061903215944767,0.47090354561805725,3,50
53,0.00848143920302391,0.20000000298023224,Lhasa,0.029468782246112823,0.017892740666866302,0.026374179869890213,4,50
91,0.4772661030292511,0.20000000298023224,boxer,0.9972391128540039,0.2634985148906708,0.7407646179199219,0,51
110,0.0400390699505806,0.20000000298023224,Brabancon griffon,0.0014592010993510485,0.07601682841777802,0.11605589836835861,1,51
17,0.012507651001214981,0.20000000298023224,redbone,0.0002611262898426503,0.03329982981085777,0.045807480812072754,2,51
20,0.014110319316387177,0.20000000298023224,Italian greyhound,0.0001737842831062153,0.053507909178733826,0.067618228495121,3,51
15,-0.0019080042839050293,0.20000000298023224,Walker hound,0.00016054940351750702,0.03710618242621422,0.03519817814230919,4,51
42,0.06355899572372437,0.20000000298023224,Australian terrier,0.9998928308486938,0.9266661405563354,0.9902251362800598,0,52
36,0.0003178028855472803,0.20000000298023224,Yorkshire terrier,5.201895328355022e-05,0.0010664442088454962,0.0013842470943927765,1,52
35,-0.0024196170270442963,0.20000000298023224,Norwich terrier,5.019636591896415e-05,0.05874784290790558,0.05632822588086128,2,52
34,-0.0003474066033959389,0.20000000298023224,Norfolk terrier,2.9868510864616837e-06,0.013435176573693752,0.013087769970297813,3,52
33,-3.34592186845839e-07,0.20000000298023224,Irish terrier,9.221787991009478e-07,1.0538196875131689e-05,1.020360468828585e-05,4,52
56,0.3403884172439575,0.20000000298023224,golden retriever,0.9993287324905396,0.29508763551712036,0.6354760527610779,0,53
25,0.031858891248703,0.20000000298023224,Saluki,0.0005078524700365961,0.29631006717681885,0.32816895842552185,1,53
8,0.012852932792156935,0.20000000298023224,Rhodesian ridgeback,4.893645746051334e-05,0.005879631731659174,0.01873256452381611,2,53
68,0.002612332784337923,0.20000000298023224,cocker spaniel,3.857251431327313e-05,6.659681093879044e-05,0.0026789295952767134,3,53
24,0.06583908200263977,0.20000000298023224,otterhound,1.0150129128305707e-05,0.3650965988636017,0.43093568086624146,4,53
26,0.11046802997589111,0.20000000298023224,Scottish deerhound,0.4499046802520752,0.3565978705883026,0.4670659005641937,0,54
47,0.07716500759124756,0.20000000298023224,standard schnauzer,0.15725275874137878,0.2353520393371582,0.31251704692840576,1,54
32,0.0037718331441283226,0.20000000298023224,Kerry blue terrier,0.05746762454509735,0.01202381495386362,0.015795648097991943,2,54
37,0.028696924448013306,0.20000000298023224,wire-haired fox terrier,0.05596514418721199,0.26928213238716125,0.29797905683517456,3,54
9,0.14798495918512344,0.20000000298023224,Afghan hound,0.05124947428703308,0.10563092678785324,0.2536158859729767,4,54
99,0.01278841495513916,0.20000000298023224,Siberian husky,0.9992332458496094,0.9744402170181274,0.9872286319732666,0,55
97,0.00032688863575458527,0.20000000298023224,Eskimo dog,0.0005597572308033705,0.020593497902154922,0.020920386537909508,1,55
98,0.0034570912830531597,0.20000000298023224,malamute,0.00016271659114863724,0.004906096030026674,0.008363187313079834,2,55
112,7.765465852571651e-06,0.20000000298023224,Cardigan,1.3970715372124687e-05,1.1949039617320523e-05,1.9714505469892174e-05,3,55
7,3.890972948283888e-06,0.20000000298023224,toy terrier,1.2375998267089017e-05,8.914134923543315e-06,1.2805107871827204e-05,4,55
66,0.007936477661132812,0.20000000298023224,English springer,0.9989891648292542,0.9883132576942444,0.9962497353553772,0,56
67,0.00015076086856424809,0.20000000298023224,Welsh springer spaniel,0.0005561699508689344,0.0015800859546288848,0.0017308468231931329,1,56
59,0.004597539082169533,0.20000000298023224,German short-haired pointer,0.0003820346319116652,0.009193959645926952,0.013791498728096485,2,56
64,2.533086808398366e-05,0.20000000298023224,Brittany spaniel,5.691047408618033e-05,0.0008106061141006649,0.0008359369821846485,3,56
61,-4.104585968889296e-06,0.20000000298023224,English setter,6.1471405388147105e-06,6.804461008869112e-05,6.394002411980182e-05,4,56
103,0.012470543384552002,0.20000000298023224,Leonberg,0.9999227523803711,0.9845108985900879,0.9969814419746399,0,57
9,0.0008090347982943058,0.20000000298023224,Afghan hound,4.445109152584337e-05,0.0027203874196857214,0.003529422217980027,1,57
24,0.0013659577816724777,0.20000000298023224,otterhound,1.748046270222403e-05,0.012332750484347343,0.013698708266019821,2,57
93,-2.0262814359739423e-05,0.20000000298023224,Tibetan mastiff,1.4368619304150343e-05,0.00040793587686493993,0.0003876730625052005,3,57
92,1.3229044270701706e-05,0.20000000298023224,bull mastiff,4.136956306410866e-07,1.147684633906465e-05,2.4705890609766357e-05,4,57
49,0.5627838969230652,0.20000000298023224,Tibetan terrier,0.3906049132347107,0.2037467360496521,0.7665306329727173,0,58
29,0.088732048869133,0.20000000298023224,American Staffordshire terrier,0.2503647804260254,0.21786709129810333,0.30659914016723633,1,58
115,0.03019118309020996,0.20000000298023224,standard poodle,0.243793323636055,0.2107659876346588,0.24095717072486877,2,58
19,0.019233889877796173,0.20000000298023224,Irish wolfhound,0.03147897124290466,0.04426852613687515,0.06350241601467133,3,58
94,0.05712813138961792,0.20000000298023224,French bulldog,0.01635279692709446,0.04559614509344101,0.10272427648305893,4,58
44,0.016151905059814453,0.20000000298023224,Boston bull,0.9995206594467163,0.983810544013977,0.9999624490737915,0,59
94,0.000525591429322958,0.20000000298023224,French bulldog,0.0004705858591478318,0.002531385747715831,0.003056977177038789,1,59
20,0.0010774144902825356,0.20000000298023224,Italian greyhound,6.9387551775434986e-06,0.01172875426709652,0.012806168757379055,2,59
112,0.00017001404921757057,0.20000000298023224,Cardigan,9.127691669164051e-07,0.00010642743291100487,0.00027644148212857544,3,59
28,3.501720493659377e-05,0.20000000298023224,Staffordshire bullterrier,3.9152573094725085e-07,0.0005103625589981675,0.0005453797639347613,4,59
119,0.8693228587508202,0.20000000298023224,African hunting dog,0.9997268319129944,0.08253452926874161,0.9518573880195618,0,60
102,0.13740096986293793,0.20000000298023224,pug,0.00010393292177468538,0.03860695660114288,0.1760079264640808,1,60
45,0.07196742296218872,0.20000000298023224,miniature schnauzer,3.467195710982196e-05,0.13673286139965057,0.2087002843618393,2,60
74,0.0004305620095692575,0.20000000298023224,malinois,2.2389056539395824e-05,0.0004300088039599359,0.0008605708135291934,3,60
50,0.005283087491989136,0.20000000298023224,silky terrier,2.2092286599217914e-05,0.10721737146377563,0.11250045895576477,4,60
16,0.0006452798843383789,0.20000000298023224,English foxhound,0.9997133612632751,0.9986398816108704,0.9992851614952087,0,61
22,0.0027120932936668396,0.20000000298023224,Ibizan hound,0.0002739032788667828,0.0011747751850634813,0.003886868478730321,1,61
10,1.4217353054846171e-06,0.20000000298023224,basset,5.425509243650595e-06,1.2595428415806964e-06,2.6812781470653135e-06,2,61
64,4.868220457865391e-07,0.20000000298023224,Brittany spaniel,2.5915780952345813e-06,5.8035079746332485e-06,6.290330020419788e-06,3,61
15,5.335386958904564e-06,0.20000000298023224,Walker hound,1.553314177726861e-06,0.00017229295917786658,0.00017762834613677114,4,61
31,0.6204349994659424,0.20000000298023224,Border terrier,0.9999160766601562,0.36170440912246704,0.9821394085884094,0,62
75,0.01854461431503296,0.20000000298023224,briard,2.5560879294062033e-05,0.1270611584186554,0.14560577273368835,1,62
51,0.009203258901834488,0.20000000298023224,soft-coated wheaten terrier,1.974378028535284e-05,0.059801358729600906,0.0690046176314354,2,62
19,0.03285303711891174,0.20000000298023224,Irish wolfhound,1.598752169229556e-05,0.2885863780975342,0.3214394152164459,3,62
50,0.004175247624516487,0.20000000298023224,silky terrier,6.748438408976654e-06,0.00178510881960392,0.005960356444120407,4,62
106,0.027949988842010498,0.20000000298023224,Samoyed,0.9992542862892151,0.9635697603225708,0.9915197491645813,0,63
105,0.0021062855375930667,0.20000000298023224,Great Pyrenees,0.0002497860405128449,0.0017655104165896773,0.003871795954182744,1,63
22,0.0004101712256669998,0.20000000298023224,Ibizan hound,0.00013960202340967953,0.0004896101308986545,0.0008997813565656543,2,63
18,0.00046583637595176697,0.20000000298023224,borzoi,8.153007365763187e-05,0.032691098749637604,0.03315693512558937,3,63
64,0.00011511240154504776,0.20000000298023224,Brittany spaniel,5.71858327020891e-05,0.001095973770134151,0.0012110861716791987,4,63
